query	taxid	go	multi_taxids_confidence	go_id_confidence	adhesion	secretion	host_cell_death	antibiotic	invasion	evasion	cytotoxicity	degrade_ecm	disable_organ	size	organism	gene_name	uniprot	uniprot evalue
@SRR7788525.361143	1151391	GO:0016740;GO:0050071;GO:0006629;GO:0046677	1151391:1,1157486:1,565658:1	GO:0016740[1.0];GO:0050071[1.0];GO:0006629[1.0];GO:0046677[1.0]	0	0	0	1	0	0	0	0	0	75	Clostridioides difficile Y384	Phosphatidylglycerol lysyltransferase	T4JJZ5	3.2e-05
@SRR7788525.361220	280336	GO:0008800;GO:0030655;GO:0046677;GO:0016787	280336:1,562:1,280337:1,1074432:1,1074435:1,211968:1,1074436:1,58095:1,624:1,573:1,28144:1	GO:0008800[1.0];GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0]	0	0	0	1	0	0	0	0	0	76	Kluyvera sp. N03-0462	Beta-lactamase Toho-2	O69395	2.5e-05
@SRR7788525.361358	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	5.5e-05
@SRR7788525.361547	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	6.5e-06
@SRR7788525.361833	1158553	GO:0004812;GO:0016740;GO:0050071;GO:0006629;GO:0046677	1158553:1,565658:1,1244155:1,1134802:1,565659:1,565663:1,1138917:1,1185325:1,768486:0.96	GO:0004812[1.0];GO:0016740[1.0];GO:0050071[1.0];GO:0006629[1.0];GO:0046677[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium EnGen0263	Phosphatidylglycerol lysyltransferase	J8ZHF7	6.1e-04
@SRR7788525.362046	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	1.9e-05
@SRR7788525.362347	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	53	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	7.3e-01
@SRR7788525.362669	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	68	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	2.0e-03
@SRR7788525.363244	585057	GO:0016780;GO:0016740;GO:0006629;GO:0036108;GO:0009245;GO:0016757;GO:0046677;GO:0099621;GO:0009103	585057:1,439855:1,585056:1	GO:0016780[1.0];GO:0016740[1.0];GO:0006629[1.0];GO:0036108[1.0];GO:0009245[1.0];GO:0016757[1.0];GO:0046677[1.0];GO:0099621[1.0];GO:0009103[1.0]	0	0	0	1	0	0	0	0	0	76	Escherichia coli IAI39	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	B7NNT3	1.5e-05
@SRR7788525.363569	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	75	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	9.4e-05
@SRR7788525.364090	280336	GO:0008800;GO:0030655;GO:0046677;GO:0016787	280336:1,562:1,280337:1,1074432:1,1074435:1,211968:1,1074436:1,58095:1,624:1,28144:1,280338:1,573:1,550:1	GO:0008800[1.0];GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0]	0	0	0	1	0	0	0	0	0	76	Kluyvera sp. N03-0462	Beta-lactamase Toho-2	O69395	1.1e-05
@SRR7788525.364159	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:0.96,49283:0.92	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	3.6e-04
@SRR7788525.364184	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	1.3e-06
@SRR7788525.364827	279808	GO:0016740;GO:0050071;GO:0006629;GO:0046677;GO:0009405	279808:1	GO:0016740[1.0];GO:0050071[1.0];GO:0006629[1.0];GO:0046677[1.0];GO:0009405[1.0]	0	0	0	1	0	0	0	0	0	76	Staphylococcus haemolyticus JCSC1435	Phosphatidylglycerol lysyltransferase	Q4L667	1.1e-05
@SRR7788525.364851	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	1.3e-01
@SRR7788525.365085	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	75	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	2.2e-06
@SRR7788525.365095	31675	GO:0008233;GO:0008152;GO:0003824;GO:0046718;GO:0000287;GO:0003677;GO:0004190;GO:0090305;GO:0090503;GO:0002134;GO:0004533;GO:0016740;GO:0015074;GO:0006226;GO:0006310;GO:0075713;GO:0004518;GO:0003676;GO:0004170;GO:0046081;GO:0003964;GO:0016787;GO:0006508;GO:0004519;GO:0044826;GO:0004523;GO:0008270;GO:0016779;GO:0046872;GO:0090502;GO:0006278	31675:1,11672:1,11670:1,11665:1	GO:0008233[1.0];GO:0008152[1.0];GO:0003824[1.0];GO:0046718[1.0];GO:0000287[1.0];GO:0003677[1.0];GO:0004190[1.0];GO:0090305[1.0];GO:0090503[1.0];GO:0002134[1.0];GO:0004533[1.0];GO:0016740[1.0];GO:0015074[1.0];GO:0006226[1.0];GO:0006310[1.0];GO:0075713[1.0];GO:0004518[1.0];GO:0003676[1.0];GO:0004170[1.0];GO:0046081[1.0];GO:0003964[1.0];GO:0016787[1.0];GO:0006508[1.0];GO:0004519[1.0];GO:0044826[1.0];GO:0004523[1.0];GO:0008270[1.0];GO:0016779[1.0];GO:0046872[1.0];GO:0090502[1.0];GO:0006278[1.0]	0	0	0	0	1	0	0	0	0	75	Equine infectious anemia virus (clone CL22)	Pol polyprotein	P11204	7.2e-05
@SRR7788525.365272	46240	GO:0008233;GO:0071555;GO:0016805;GO:0008237;GO:0046677;GO:0016787;GO:0006508;GO:0008270;GO:0046872	46240:1,49283:1,1397:1,1351:1,226185:1,1352:0.96,1263025:0.96,1235792:0.96,1353:0.96	GO:0008233[1.0];GO:0071555[1.0];GO:0016805[1.0];GO:0008237[1.0];GO:0046677[1.0];GO:0016787[1.0];GO:0006508[1.0];GO:0008270[1.0];GO:0046872[1.0]	0	0	0	1	0	0	0	0	0	76	Paenibacillus apiarius	D-alanyl-D-alanine dipeptidase	Q47749	2.4e-08
@SRR7788525.365755	1352	GO:0008233;GO:0071555;GO:0016805;GO:0008237;GO:0046677;GO:0016787;GO:0006508;GO:0008270;GO:0046872	1352:1	GO:0008233[1.0];GO:0071555[1.0];GO:0016805[1.0];GO:0008237[1.0];GO:0046677[1.0];GO:0016787[1.0];GO:0006508[1.0];GO:0008270[1.0];GO:0046872[1.0]	0	0	0	1	0	0	0	0	0	75	Enterococcus faecium	D-alanyl-D-alanine dipeptidase	Q06241	2.5e-05
@SRR7788525.365880	1284	GO:0055085;GO:0006811;GO:0015297;GO:0046677	1284:1,313627:1,1004952:1,1422:1,749509:1,715:1,523796:1,1389960:1,1352:1,1311:1,1108963:1,1307:1,749504:1,1396:1	GO:0055085[1.0];GO:0006811[1.0];GO:0015297[1.0];GO:0046677[1.0]	0	0	0	1	0	0	0	0	0	76	Staphylococcus hyicus	Tetracycline resistance protein	P0A4K7	5.2e-03
@SRR7788525.366564	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	6.5e-06
@SRR7788525.366671	562	GO:0008800;GO:0030655;GO:0046677;GO:0016787	562:1,624:1	GO:0008800[1.0];GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0]	0	0	0	1	0	0	0	0	0	64	Escherichia coli	Beta-lactamase	Q840M4	8.7e-04
@SRR7788525.366908	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	7.7e-07
@SRR7788525.367032	562	GO:0008800;GO:0030655;GO:0046677;GO:0016787	562:1,1074432:1,1074435:1,211968:1,58095:1,624:1,28144:1,280338:1,573:1,550:1,77133:1	GO:0008800[1.0];GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0]	0	0	0	1	0	0	0	0	0	76	Escherichia coli	Beta-lactamase Toho-2	O69395	2.5e-05
@SRR7788525.367152	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	5.0e-06
@SRR7788525.367333	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	60	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	2.1e-02
@SRR7788525.367359	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	1.9e-05
@SRR7788525.367466	1604	GO:0052910;GO:0000179;GO:0052908;GO:0000154;GO:0016740;GO:0003723;GO:0032259;GO:0008649;GO:0031167;GO:0008168;GO:0046677	1604:1,1284:1,1314:1,997874:1,820:1,457402:1,1502:1,1352:1,1496:1,665953:1,562:1,1305:1,1354:1,546340:1,47770:1,1349:1,516950:1,1598:1,1313:1,226185:1,29391:1,1311:1,1079026:1,1307:1,77133:1,556260:1	GO:0052910[1.0];GO:0000179[1.0];GO:0052908[1.0];GO:0000154[1.0];GO:0016740[1.0];GO:0003723[1.0];GO:0032259[1.0];GO:0008649[1.0];GO:0031167[1.0];GO:0008168[1.0];GO:0046677[1.0]	0	0	0	1	0	0	0	0	0	75	Lactobacillus amylovorus	rRNA adenine N-6-methyltransferase	P21236	3.8e-06
@SRR7788525.367493	31675	GO:0008233;GO:0008152;GO:0003824;GO:0046718;GO:0000287;GO:0003677;GO:0004190;GO:0090305;GO:0090503;GO:0002134;GO:0004533;GO:0016740;GO:0015074;GO:0006226;GO:0006310;GO:0075713;GO:0004518;GO:0003676;GO:0004170;GO:0046081;GO:0003964;GO:0016787;GO:0006508;GO:0004519;GO:0044826;GO:0004523;GO:0008270;GO:0016779;GO:0046872;GO:0090502;GO:0006278	31675:1,11672:1,11670:1,11665:1	GO:0008233[1.0];GO:0008152[1.0];GO:0003824[1.0];GO:0046718[1.0];GO:0000287[1.0];GO:0003677[1.0];GO:0004190[1.0];GO:0090305[1.0];GO:0090503[1.0];GO:0002134[1.0];GO:0004533[1.0];GO:0016740[1.0];GO:0015074[1.0];GO:0006226[1.0];GO:0006310[1.0];GO:0075713[1.0];GO:0004518[1.0];GO:0003676[1.0];GO:0004170[1.0];GO:0046081[1.0];GO:0003964[1.0];GO:0016787[1.0];GO:0006508[1.0];GO:0004519[1.0];GO:0044826[1.0];GO:0004523[1.0];GO:0008270[1.0];GO:0016779[1.0];GO:0046872[1.0];GO:0090502[1.0];GO:0006278[1.0]	0	0	0	0	1	0	0	0	0	76	Equine infectious anemia virus (clone CL22)	Pol polyprotein	P11204	4.1e-08
@SRR7788525.367511	1314	GO:0052910;GO:0000179;GO:0052908;GO:0000154;GO:0016740;GO:0003723;GO:0032259;GO:0008649;GO:0031167;GO:0008168;GO:0046677	1314:1,1305:1,1351:1,1313:1,516950:1,226185:1,1311:1,1496:1,77133:1	GO:0052910[1.0];GO:0000179[1.0];GO:0052908[1.0];GO:0000154[1.0];GO:0016740[1.0];GO:0003723[1.0];GO:0032259[1.0];GO:0008649[1.0];GO:0031167[1.0];GO:0008168[1.0];GO:0046677[1.0]	0	0	0	1	0	0	0	0	0	76	Streptococcus pyogenes	rRNA adenine N-6-methyltransferase	P21236	3.6e-04
@SRR7788525.367724	562	GO:0052910;GO:0000179;GO:0052908;GO:0000154;GO:0016740;GO:0003723;GO:0032259;GO:0008649;GO:0031167;GO:0008168;GO:0046677	562:1,1604:1,1284:1,1314:1,1354:1,1351:1,1313:1,226185:1,29391:1,1502:1,1311:1,1079026:1,1307:1,77133:0.958,1496:1	GO:0052910[1.0];GO:0000179[1.0];GO:0052908[1.0];GO:0000154[1.0];GO:0016740[1.0];GO:0003723[1.0];GO:0032259[1.0];GO:0008649[1.0];GO:0031167[1.0];GO:0008168[1.0];GO:0046677[1.0]	0	0	0	1	0	0	0	0	0	76	Escherichia coli	rRNA adenine N-6-methyltransferase	P10738	1.1e-05
@SRR7788525.368646	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1,49283:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	75	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	3.0e-03
@SRR7788525.369045	279808	GO:0016740;GO:0050071;GO:0006629;GO:0046677;GO:0009405	279808:0.957	GO:0016740[1.0];GO:0050071[1.0];GO:0006629[1.0];GO:0046677[1.0];GO:0009405[1.0]	0	0	0	1	0	0	0	0	0	76	Staphylococcus haemolyticus JCSC1435	Phosphatidylglycerol lysyltransferase	Q4L667	4.7e-04
@SRR7788525.369081	1281269	GO:0030641;GO:0015385;GO:0006855;GO:0005215;GO:0055085;GO:0046618;GO:0015386;GO:0071805;GO:0035725;GO:0046677;GO:0008643;GO:0015238;GO:0015307	1281269:1,766155:1,83334:1,550676:1,83333:1,550677:1,1169339:1,981367:1,1432555:1,749527:1,1403943:1,766150:1,1169376:1,1169355:1,500640:1,1269007:1,585395:1,409438:1,1432547:1,1268998:1,562:1,766143:1,868160:1,1182673:1,585054:1,321314:0.957,913075:0.957,90370:0.957,1192688:0.957,913082:0.957,550538:0.957,913063:0.957,41514:0.957,1197719:0.957,1134687:0.957,596155:0.957,454166:0.957,1169322:0.957,1173950:0.957	GO:0030641[1.0];GO:0015385[1.0];GO:0006855[1.0];GO:0005215[1.0];GO:0055085[1.0];GO:0046618[1.0];GO:0015386[1.0];GO:0071805[1.0];GO:0035725[1.0];GO:0046677[1.0];GO:0008643[1.0];GO:0015238[1.0];GO:0015307[1.0]	0	0	0	1	0	0	0	0	0	71	Escherichia coli UMEA 3718-1	Multidrug resistance protein MdtM	Q8XB84	1.5e-04
@SRR7788525.369144	562	GO:0008800;GO:0030655;GO:0046677;GO:0016787	562:0.957	GO:0008800[1.0];GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0]	0	0	0	1	0	0	0	0	0	76	Escherichia coli	Beta-lactamase	Q5MAG2	1.4e-03
@SRR7788525.369550	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:0.958	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	75	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	1.6e-04
@SRR7788525.369648	565663	GO:0004812;GO:0016740;GO:0050071;GO:0006629;GO:0046677	565663:0.81,1158553:0.81,1138917:0.81,565658:0.81,1244155:0.81,565659:0.762,1134802:0.762	GO:0004812[1.0];GO:0016740[1.0];GO:0050071[1.0];GO:0006629[1.0];GO:0046677[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium Com15	Phosphatidylglycerol lysyltransferase	S4FEF6	5.7e-02
@SRR7788525.369652	1158553	GO:0004812;GO:0016740;GO:0050071;GO:0006629;GO:0046677	1158553:1,565658:1,1244155:1,1134802:1,768486:1,565659:1,565663:1,1138917:1	GO:0004812[1.0];GO:0016740[1.0];GO:0050071[1.0];GO:0006629[1.0];GO:0046677[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium EnGen0263	Phosphatidylglycerol lysyltransferase	I6T169	5.0e-06
@SRR7788525.369755	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1,49283:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	75	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	3.2e-05
@SRR7788525.370156	31675	GO:0008233;GO:0008152;GO:0003824;GO:0046718;GO:0000287;GO:0003677;GO:0004190;GO:0090305;GO:0090503;GO:0002134;GO:0004533;GO:0016740;GO:0015074;GO:0006226;GO:0006310;GO:0075713;GO:0004518;GO:0003676;GO:0004170;GO:0046081;GO:0003964;GO:0016787;GO:0006508;GO:0004519;GO:0044826;GO:0004523;GO:0008270;GO:0016779;GO:0046872;GO:0090502;GO:0006278	31675:1,11672:1,11670:1,11665:0.958	GO:0008233[1.0];GO:0008152[1.0];GO:0003824[1.0];GO:0046718[1.0];GO:0000287[1.0];GO:0003677[1.0];GO:0004190[1.0];GO:0090305[1.0];GO:0090503[1.0];GO:0002134[1.0];GO:0004533[1.0];GO:0016740[1.0];GO:0015074[1.0];GO:0006226[1.0];GO:0006310[1.0];GO:0075713[1.0];GO:0004518[1.0];GO:0003676[1.0];GO:0004170[1.0];GO:0046081[1.0];GO:0003964[1.0];GO:0016787[1.0];GO:0006508[1.0];GO:0004519[1.0];GO:0044826[1.0];GO:0004523[1.0];GO:0008270[1.0];GO:0016779[1.0];GO:0046872[1.0];GO:0090502[1.0];GO:0006278[1.0]	0	0	0	0	1	0	0	0	0	76	Equine infectious anemia virus (clone CL22)	Pol polyprotein	P11204	8.5e-06
@SRR7788525.370369	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	58	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	9.7e-02
@SRR7788525.370392	280336	GO:0008800;GO:0030655;GO:0046677;GO:0016787	280336:1,562:1,280337:1,1074432:1,1074435:1,211968:1,1074436:1,58095:1,624:1,28144:1,280338:1,573:1,550:1	GO:0008800[1.0];GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0]	0	0	0	1	0	0	0	0	0	76	Kluyvera sp. N03-0462	Beta-lactamase Toho-2	O69395	2.2e-06
@SRR7788525.370569	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1,49283:0.958	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	8.0e-04
@SRR7788525.370891	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1,49283:0.958	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	1.4e-03
@SRR7788525.371137	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	61	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	2.2e-04
@SRR7788525.371314	562	GO:0052910;GO:0000179;GO:0052908;GO:0000154;GO:0016740;GO:0003723;GO:0032259;GO:0008649;GO:0031167;GO:0008168;GO:0046677	562:1,1284:1,1314:1,997874:1,1354:1,1305:1,820:1,1313:1,1502:1,1079026:1,1307:1,77133:0.96,1496:1,665953:1,556260:1	GO:0052910[1.0];GO:0000179[1.0];GO:0052908[1.0];GO:0000154[1.0];GO:0016740[1.0];GO:0003723[1.0];GO:0032259[1.0];GO:0008649[1.0];GO:0031167[1.0];GO:0008168[1.0];GO:0046677[1.0]	0	0	0	1	0	0	0	0	0	76	Escherichia coli	rRNA adenine N-6-methyltransferase	P21236	1.9e-05
@SRR7788525.371336	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	66	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	9.2e-04
@SRR7788525.371616	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1,49283:0.96	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	5.5e-05
@SRR7788525.371916	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	75	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	2.9e-06
@SRR7788525.371967	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	1.5e-05
@SRR7788525.372015	1352	GO:0008233;GO:0071555;GO:0016805;GO:0008237;GO:0046677;GO:0016787;GO:0006508;GO:0008270;GO:0046872	1352:1	GO:0008233[1.0];GO:0071555[1.0];GO:0016805[1.0];GO:0008237[1.0];GO:0046677[1.0];GO:0016787[1.0];GO:0006508[1.0];GO:0008270[1.0];GO:0046872[1.0]	0	0	0	1	0	0	0	0	0	75	Enterococcus faecium	D-alanyl-D-alanine dipeptidase	Q06241	2.3e-03
@SRR7788525.372145	562	GO:0008800;GO:0030655;GO:0046677;GO:0016787	562:1,1074432:1,1074435:1,211968:1,1074436:1,58095:1,573:1,550:1,280338:1,28144:1	GO:0008800[1.0];GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0]	0	0	0	1	0	0	0	0	0	76	Escherichia coli	Beta-lactamase	Q840M4	3.1e+00
@SRR7788525.372511	280336	GO:0008800;GO:0030655;GO:0046677;GO:0016787	280336:1,562:1,280337:1,1074432:1,1074435:1,211968:1,1074436:1,58095:1,624:1,28144:1,280338:1,573:1,550:1	GO:0008800[1.0];GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0]	0	0	0	1	0	0	0	0	0	75	Kluyvera sp. N03-0462	Beta-lactamase Toho-2	O69395	5.0e-06
@SRR7788525.372826	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1,49283:0.958	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	75	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	1.0e-03
@SRR7788525.372880	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	1.9e-05
@SRR7788525.373009	1157486	GO:0008360;GO:0009252;GO:0050380;GO:0071555;GO:0046677;GO:0016787;GO:0016311	1157486:1,529885:0.96	GO:0008360[1.0];GO:0009252[1.0];GO:0050380[1.0];GO:0071555[1.0];GO:0046677[1.0];GO:0016787[1.0];GO:0016311[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium EnGen0191	Undecaprenyl-diphosphatase	R2P249	1.6e-07
@SRR7788525.373161	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	7.7e-07
@SRR7788525.373169	1352	GO:0071555;GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0051287	1352:1,49283:0.958	GO:0071555[1.0];GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	74	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	9.0e-05
