query	taxid	go	multi_taxids_confidence	go_id_confidence	adhesion	secretion	host_cell_death	antibiotic	invasion	evasion	cytotoxicity	degrade_ecm	disable_organ	size	organism	gene_name	uniprot	uniprot evalue
NODE_331_length_253_cov_0.866667_g326_i0	9913	GO:0030423;GO:0006396;GO:0005524;GO:0031047;GO:0006309;GO:0003723;GO:0004386;GO:0016891;GO:0030422;GO:0031054;GO:0004530;GO:0000166;GO:0004525;GO:0004518;GO:0003676;GO:0016787;GO:0004519;GO:0090501;GO:0046872;GO:0090502	9913:1	GO:0030423[1.0];GO:0006396[1.0];GO:0005524[1.0];GO:0031047[1.0];GO:0006309[1.0];GO:0003723[1.0];GO:0004386[1.0];GO:0016891[1.0];GO:0030422[1.0];GO:0031054[1.0];GO:0004530[1.0];GO:0000166[1.0];GO:0004525[1.0];GO:0004518[1.0];GO:0003676[1.0];GO:0016787[1.0];GO:0004519[1.0];GO:0090501[1.0];GO:0046872[1.0];GO:0090502[1.0]	0	0	0	0	0	0	0	0	0	253	Bos taurus	Endoribonuclease Dicer	Q6TUI4	1.6e-16
NODE_332_length_253_cov_0.866667_g327_i0	10090	GO:0008233;GO:1903955;GO:0008536;GO:0000209;GO:0071456;GO:0043171;GO:0008237;GO:0016787;GO:0042277;GO:0006886;GO:0006508;GO:0070006;GO:0004177;GO:0008270;GO:0046872	10090:1,10141:1,10029:1,9595:1,9940:1,9986:1,9606:0.987,9430:1,13616:1,9483:1,9615:1,61853:1,9913:1,9685:1,30611:1,9601:1,10181:1,9796:1,9544:1,9305:1,43179:1,10116:1,9823:1,9785:1,9598:1,452646:0.987,9669:0.987,9646:0.987	GO:0008233[1.0];GO:1903955[1.0];GO:0008536[1.0];GO:0000209[1.0];GO:0071456[1.0];GO:0043171[1.0];GO:0008237[1.0];GO:0016787[1.0];GO:0042277[1.0];GO:0006886[1.0];GO:0006508[1.0];GO:0070006[1.0];GO:0004177[1.0];GO:0008270[1.0];GO:0046872[1.0]	0	0	0	0	0	0	0	0	0	253	Mus musculus	Puromycin-sensitive aminopeptidase-like protein	A6NEC2	1.8e-39
NODE_333_length_253_cov_0.866667_g328_i0	9595	GO:0006478;GO:0016740;GO:0008476;GO:0042803;GO:0050427	9595:1,9544:1,9606:1,9541:1,9598:1,9986:0.988,9402:0.988,9685:0.988,9785:0.988	GO:0006478[1.0];GO:0016740[1.0];GO:0008476[1.0];GO:0042803[1.0];GO:0050427[1.0]	0	0	0	0	0	0	0	0	0	253	Gorilla gorilla gorilla	Protein-tyrosine sulfotransferase	F7F0G9	2.1e-40
NODE_334_length_252_cov_564.033520_g329_i0	8364	GO:0004672;GO:0005524;GO:0004674;GO:0000166;GO:0006468	8364:0.941	GO:0004672[1.0];GO:0005524[1.0];GO:0004674[1.0];GO:0000166[1.0];GO:0006468[1.0]	0	0	0	0	0	0	0	0	0	252	Xenopus tropicalis	CHK1 checkpoint homolog (S. pombe)	Q28EK6	8.6e-10
NODE_335_length_252_cov_1.737430_g330_i0	1182680	GO:0003677;GO:0006351;GO:0006355	1182680:1,573:1	GO:0003677[1.0];GO:0006351[1.0];GO:0006355[1.0]	0	0	0	0	0	0	0	0	0	252	Escherichia coli KTE73	LacI	K7QPD5	2.4e-12
NODE_336_length_252_cov_1.698324_g331_i0	9595	GO:0021766;GO:0001755;GO:0048598;GO:0008150;GO:0007399;GO:0003677;GO:0048023;GO:0000122;GO:1902748;GO:0070412;GO:0007417;GO:0021846;GO:0001756;GO:0050772;GO:0001843;GO:0045636;GO:0097324;GO:0019208;GO:0030177;GO:1903056;GO:0001227;GO:0045944;GO:0003674;GO:0043565;GO:0043507;GO:0003676;GO:0000981;GO:0048066;GO:0005515;GO:0061373;GO:0021540;GO:0021957;GO:0001205;GO:0048668;GO:0046872	9595:1,9940:1,9606:1,9402:1,9541:1,225400:1,9483:1,9913:1,59463:1,30611:1,9601:1,72004:1,9796:1,9544:1,246437:1,109478:1,9598:1,419612:1,10090:0.988,10029:0.988,10141:0.988,9615:0.988,452646:0.988,9669:0.988,9685:0.988,10181:0.988,9646:0.988,10116:0.988	GO:0021766[1.0];GO:0001755[1.0];GO:0048598[1.0];GO:0008150[1.0];GO:0007399[1.0];GO:0003677[1.0];GO:0048023[1.0];GO:0000122[1.0];GO:1902748[1.0];GO:0070412[1.0];GO:0007417[1.0];GO:0021846[1.0];GO:0001756[1.0];GO:0050772[1.0];GO:0001843[1.0];GO:0045636[1.0];GO:0097324[1.0];GO:0019208[1.0];GO:0030177[1.0];GO:1903056[1.0];GO:0001227[1.0];GO:0045944[1.0];GO:0003674[1.0];GO:0043565[1.0];GO:0043507[1.0];GO:0003676[1.0];GO:0000981[1.0];GO:0048066[1.0];GO:0005515[1.0];GO:0061373[1.0];GO:0021540[1.0];GO:0021957[1.0];GO:0001205[1.0];GO:0048668[1.0];GO:0046872[1.0]	0	0	0	0	0	0	0	0	0	252	Gorilla gorilla gorilla	Zinc finger E-box-binding homeobox 2	O60315	4.0e-39
NODE_338_length_252_cov_1.424581_g333_i0	1204343	GO:0009082;GO:0008652;GO:0003861;GO:0016829;GO:0051536;GO:0016853;GO:0009098;GO:0051539;GO:0046872	1204343:0.95	GO:0009082[1.0];GO:0008652[1.0];GO:0003861[1.0];GO:0016829[1.0];GO:0051536[1.0];GO:0016853[1.0];GO:0009098[1.0];GO:0051539[1.0];GO:0046872[1.0]	0	0	0	0	0	0	0	0	0	252	Bacillus subtilis BEST7613	3-isopropylmalate dehydratase large subunit	L8ARF8	3.6e+00
NODE_339_length_252_cov_1.290503_g334_i0	9595	GO:0008104;GO:0008150;GO:0005524;GO:0003723;GO:0004386;GO:0003674;GO:0000166;GO:0003676;GO:0005515;GO:0016787;GO:0000398;GO:0042981	9595:0.988,9606:0.988,9483:0.988,61853:0.988,9601:0.976,9598:0.988,9544:0.976,10090:0.976,10029:0.976,10141:0.976,9940:0.976,9986:0.976,9430:0.976,9615:0.976,9913:0.976,59463:0.976,30611:0.976,9669:0.976,43179:0.976,10116:0.976,9646:0.976	GO:0008104[1.0];GO:0008150[1.0];GO:0005524[1.0];GO:0003723[1.0];GO:0004386[1.0];GO:0003674[1.0];GO:0000166[1.0];GO:0003676[1.0];GO:0005515[1.0];GO:0016787[1.0];GO:0000398[1.0];GO:0042981[1.0]	0	0	0	0	0	0	0	0	0	252	Gorilla gorilla gorilla	ATP-dependent RNA helicase DDX42	Q86XP3	1.8e-36
NODE_340_length_252_cov_1.111732_g335_i0	9541	GO:0043547;GO:0071889;GO:0017137;GO:0042803;GO:0005096;GO:0005515;GO:0090630;GO:0006886;GO:1902017	9541:1,9544:1,9606:1,9601:1	GO:0043547[1.0];GO:0071889[1.0];GO:0017137[1.0];GO:0042803[1.0];GO:0005096[1.0];GO:0005515[1.0];GO:0090630[1.0];GO:0006886[1.0];GO:1902017[1.0]	0	0	0	0	0	0	0	0	0	252	Macaca fascicularis	TBC1 domain family member 22A	Q8WUA7	2.9e-42
NODE_341_length_252_cov_1.111732_g336_i0	7998	GO:0003735;GO:0006412	7998:0.974	GO:0003735[1.0];GO:0006412[1.0]	0	0	0	0	0	0	0	0	0	252	Ictalurus punctatus	40S ribosomal protein S15a	Q90YQ8	1.2e-14
NODE_342_length_252_cov_0.865922_g337_i0	290338	GO:0003677;GO:0006525;GO:0051259;GO:0034618;GO:0008652;GO:0006526;GO:0003700;GO:0006355	290338:1,331111:1,1173950:1,574521:1,399742:0.988	GO:0003677[1.0];GO:0006525[1.0];GO:0051259[1.0];GO:0034618[1.0];GO:0008652[1.0];GO:0006526[1.0];GO:0003700[1.0];GO:0006355[1.0]	0	0	0	0	0	0	0	0	0	252	Citrobacter koseri ATCC BAA-895	Arginine repressor	A8AQC9	1.0e-39
NODE_343_length_251_cov_1.539326_g338_i0	10090	GO:0008150;GO:0003674	10090:0.831	GO:0008150[1.0];GO:0003674[1.0]	0	0	0	0	0	0	0	0	0	251	Mus musculus	Epithelial-stromal interaction protein 1	Q8VDI1	4.5e-27
NODE_344_length_251_cov_1.292135_g339_i0	9606	GO:0052689;GO:0018738;GO:0016787;GO:0046294	9606:1	GO:0052689[1.0];GO:0018738[1.0];GO:0016787[1.0];GO:0046294[1.0]	0	0	0	0	0	0	0	0	0	251	Homo sapiens	S-formylglutathione hydrolase (Fragment)	U3KQT1	6.9e-28
NODE_345_length_251_cov_0.876404_g340_i0	562	GO:0003677;GO:0006351;GO:0003700;GO:0006355	562:1,932676:1,679206:1,766158:1,331111:1,869670:1,1182673:1,595496:1,300267:1,766147:1	GO:0003677[1.0];GO:0006351[1.0];GO:0003700[1.0];GO:0006355[1.0]	0	0	0	0	0	0	0	0	0	251	Escherichia coli	HTH-type transcriptional regulator YidZ	C4ZYY9	2.6e-06
NODE_346_length_251_cov_0.870787_g341_i0	562	GO:0008233;GO:0003677;GO:0005524;GO:0006270;GO:0006508	562:0.974,556266:0.974	GO:0008233[1.0];GO:0003677[1.0];GO:0005524[1.0];GO:0006270[1.0];GO:0006508[1.0]	0	0	0	0	0	0	0	0	0	251	Escherichia coli	ATP-dependent protease	J7QXQ2	3.8e-34
NODE_347_length_251_cov_0.870787_g342_i0	9606	GO:0048008;GO:0033327;GO:0008210;GO:0008585;GO:0060325;GO:0006661;GO:0009791;GO:0051898;GO:0031529;GO:0007283;GO:0060021;GO:0030165;GO:0048705;GO:0045184;GO:0008209;GO:0014065;GO:0043325;GO:0050853;GO:0001553;GO:0005515;GO:0070301;GO:0035264;GO:0008289	9606:0.815	GO:0048008[1.0];GO:0033327[1.0];GO:0008210[1.0];GO:0008585[1.0];GO:0060325[1.0];GO:0006661[1.0];GO:0009791[1.0];GO:0051898[1.0];GO:0031529[1.0];GO:0007283[1.0];GO:0060021[1.0];GO:0030165[1.0];GO:0048705[1.0];GO:0045184[1.0];GO:0008209[1.0];GO:0014065[1.0];GO:0043325[1.0];GO:0050853[1.0];GO:0001553[1.0];GO:0005515[1.0];GO:0070301[1.0];GO:0035264[1.0];GO:0008289[1.0]	0	0	0	0	0	0	0	0	0	251	Homo sapiens	Pleckstrin homology domain-containing family A member 1	Q9HB21	2.1e-16
NODE_349_length_250_cov_1.757062_g344_i0	768727	GO:0003824;GO:0005975;GO:0016740;GO:0016829;GO:0016746;GO:0008861	768727:1,1403949:1,686660:1,1316254:1,450749:1,879309:0.988	GO:0003824[1.0];GO:0005975[1.0];GO:0016740[1.0];GO:0016829[1.0];GO:0016746[1.0];GO:0008861[1.0]	0	0	0	0	0	0	0	0	0	250	Veillonella parvula ACS-068-V-Sch12	Formate acetyltransferase	D6KRF9	6.4e-42
NODE_350_length_250_cov_0.881356_g345_i0	1316254	GO:0003824;GO:0005975;GO:0016740;GO:0016829;GO:0016746;GO:0008861	1316254:1	GO:0003824[1.0];GO:0005975[1.0];GO:0016740[1.0];GO:0016829[1.0];GO:0016746[1.0];GO:0008861[1.0]	0	0	0	0	0	0	0	0	0	250	Veillonella parvula HSIVP1	Pyruvate formate-lyase	T0T932	5.1e-39
NODE_351_length_250_cov_0.881356_g346_i0	9606	GO:0021766;GO:0007420;GO:0007028;GO:0042802;GO:0005524;GO:0099609;GO:1990048;GO:0008432;GO:0035774;GO:1990049;GO:1903078;GO:0035617;GO:0008017;GO:0045296;GO:0051642;GO:0072383;GO:0071346;GO:0043268;GO:1905152;GO:0099641;GO:0000166;GO:0042391;GO:0031340;GO:0090316;GO:0005515;GO:0016887;GO:0032230;GO:0003777;GO:0047496;GO:0007018	9606:0.903	GO:0021766[1.0];GO:0007420[1.0];GO:0007028[1.0];GO:0042802[1.0];GO:0005524[1.0];GO:0099609[1.0];GO:1990048[1.0];GO:0008432[1.0];GO:0035774[1.0];GO:1990049[1.0];GO:1903078[1.0];GO:0035617[1.0];GO:0008017[1.0];GO:0045296[1.0];GO:0051642[1.0];GO:0072383[1.0];GO:0071346[1.0];GO:0043268[1.0];GO:1905152[1.0];GO:0099641[1.0];GO:0000166[1.0];GO:0042391[1.0];GO:0031340[1.0];GO:0090316[1.0];GO:0005515[1.0];GO:0016887[1.0];GO:0032230[1.0];GO:0003777[1.0];GO:0047496[1.0];GO:0007018[1.0]	0	0	0	0	0	0	0	0	0	250	Homo sapiens	Kinesin-1 heavy chain	P33176	2.4e-28
NODE_352_length_250_cov_0.881356_g347_i0	9483	GO:0016740;GO:0032259;GO:0002946;GO:0008168;GO:0016428	9483:1	GO:0016740[1.0];GO:0032259[1.0];GO:0002946[1.0];GO:0008168[1.0];GO:0016428[1.0]	0	0	0	0	0	0	0	0	0	250	Callithrix jacchus	Methyltransferase-like protein	F7H3J4	9.1e-20
NODE_353_length_250_cov_0.875706_g348_i0	10090	GO:0051015;GO:0030335;GO:1901017;GO:0030274;GO:0044237;GO:0008307;GO:1901224;GO:0015031;GO:0048549;GO:0030036;GO:0007507;GO:0042802;GO:0008092;GO:0030375;GO:0007155;GO:0055013;GO:0030050;GO:0030168;GO:0003725;GO:0051272;GO:0033209;GO:0030507;GO:0048041;GO:0032029;GO:0000165;GO:1903506;GO:0048384;GO:0007030;GO:0005088;GO:0005509;GO:0043267;GO:0030049;GO:0046983;GO:0002576;GO:0009086;GO:0001654;GO:0042974;GO:0030374;GO:0030239;GO:0016740;GO:0003723;GO:2001259;GO:0099186;GO:1903508;GO:0043495;GO:2000009;GO:0072659;GO:0086097;GO:0048741;GO:0030035;GO:0044325;GO:0034452;GO:0031419;GO:0008705;GO:0005178;GO:1901018;GO:0032259;GO:0051234;GO:0099173;GO:1900025;GO:0043268;GO:0070080;GO:0000977;GO:0051373;GO:0051695;GO:0001882;GO:0030220;GO:0046928;GO:0042391;GO:0045214;GO:0043462;GO:0017166;GO:0042803;GO:1902396;GO:0003779;GO:0051393;GO:0031432;GO:0070527;GO:0051271;GO:0047485;GO:0008168;GO:0031490;GO:0007015;GO:0005515;GO:0035357;GO:0051017;GO:0030865;GO:0051289;GO:2001137;GO:0006936;GO:0005546;GO:0001666;GO:0070830;GO:0032417;GO:0007041;GO:0030674;GO:0051764;GO:0044877;GO:0036344;GO:0005523;GO:0042558;GO:0051219;GO:0045505;GO:0051639;GO:0019894;GO:0035257;GO:0046872;GO:0003713;GO:0019904;GO:0042981	10090:1,10029:1,10141:1,9595:1,9986:1,9606:1,9430:1,9402:1,13616:1,9541:1,9483:1,9615:1,59894:1,9913:1,9685:1,9601:1,13735:1,9796:1,9305:1,43179:1,246437:1,9646:1,10116:1,9940:1,61853:1,59729:1,9669:1,30611:1,72004:1,10181:1,9544:1,9031:1,9823:1,9785:1,419612:1,69293:0.988,7757:0.988,59463:0.988,8729:0.988,8364:0.988,8128:0.988,7918:0.988,28377:0.988,225400:0.988,31033:0.988,7897:0.988,35024:0.988,8637:0.988	GO:0051015[1.0];GO:0030335[1.0];GO:1901017[1.0];GO:0030274[1.0];GO:0044237[1.0];GO:0008307[1.0];GO:1901224[1.0];GO:0015031[1.0];GO:0048549[1.0];GO:0030036[1.0];GO:0007507[1.0];GO:0042802[1.0];GO:0008092[1.0];GO:0030375[1.0];GO:0007155[1.0];GO:0055013[1.0];GO:0030050[1.0];GO:0030168[1.0];GO:0003725[1.0];GO:0051272[1.0];GO:0033209[1.0];GO:0030507[1.0];GO:0048041[1.0];GO:0032029[1.0];GO:0000165[1.0];GO:1903506[1.0];GO:0048384[1.0];GO:0007030[1.0];GO:0005088[1.0];GO:0005509[1.0];GO:0043267[1.0];GO:0030049[1.0];GO:0046983[1.0];GO:0002576[1.0];GO:0009086[1.0];GO:0001654[1.0];GO:0042974[1.0];GO:0030374[1.0];GO:0030239[1.0];GO:0016740[1.0];GO:0003723[1.0];GO:2001259[1.0];GO:0099186[1.0];GO:1903508[1.0];GO:0043495[1.0];GO:2000009[1.0];GO:0072659[1.0];GO:0086097[1.0];GO:0048741[1.0];GO:0030035[1.0];GO:0044325[1.0];GO:0034452[1.0];GO:0031419[1.0];GO:0008705[1.0];GO:0005178[1.0];GO:1901018[1.0];GO:0032259[1.0];GO:0051234[1.0];GO:0099173[1.0];GO:1900025[1.0];GO:0043268[1.0];GO:0070080[1.0];GO:0000977[1.0];GO:0051373[1.0];GO:0051695[1.0];GO:0001882[1.0];GO:0030220[1.0];GO:0046928[1.0];GO:0042391[1.0];GO:0045214[1.0];GO:0043462[1.0];GO:0017166[1.0];GO:0042803[1.0];GO:1902396[1.0];GO:0003779[1.0];GO:0051393[1.0];GO:0031432[1.0];GO:0070527[1.0];GO:0051271[1.0];GO:0047485[1.0];GO:0008168[1.0];GO:0031490[1.0];GO:0007015[1.0];GO:0005515[1.0];GO:0035357[1.0];GO:0051017[1.0];GO:0030865[1.0];GO:0051289[1.0];GO:2001137[1.0];GO:0006936[1.0];GO:0005546[1.0];GO:0001666[1.0];GO:0070830[1.0];GO:0032417[1.0];GO:0007041[1.0];GO:0030674[1.0];GO:0051764[1.0];GO:0044877[1.0];GO:0036344[1.0];GO:0005523[1.0];GO:0042558[1.0];GO:0051219[1.0];GO:0045505[1.0];GO:0051639[1.0];GO:0019894[1.0];GO:0035257[1.0];GO:0046872[1.0];GO:0003713[1.0];GO:0019904[1.0];GO:0042981[1.0]	0	0	0	0	0	0	0	0	0	250	Mus musculus	Alpha-actinin-1	Q3B7N2	4.3e-38
NODE_354_length_250_cov_0.875706_g349_i0	61853	GO:0009116;GO:0006218;GO:0003824;GO:0009166;GO:0006139;GO:0016740;GO:0016763;GO:0042149;GO:0006220;GO:0046135;GO:0044206;GO:0046108;GO:0004850;GO:0016757;GO:0043097	61853:1,9606:1	GO:0009116[1.0];GO:0006218[1.0];GO:0003824[1.0];GO:0009166[1.0];GO:0006139[1.0];GO:0016740[1.0];GO:0016763[1.0];GO:0042149[1.0];GO:0006220[1.0];GO:0046135[1.0];GO:0044206[1.0];GO:0046108[1.0];GO:0004850[1.0];GO:0016757[1.0];GO:0043097[1.0]	0	0	0	0	0	0	0	0	0	250	Nomascus leucogenys	UPP1 protein	Q86Y75	9.6e-38
NODE_356_length_250_cov_0.875706_g351_i0	13616	GO:0015914;GO:1990050	13616:0.746	GO:0015914[1.0];GO:1990050[1.0]	0	0	0	0	0	0	0	0	0	250	Monodelphis domestica	Uncharacterized protein	F6V6A1	1.6e-16
NODE_357_length_250_cov_0.870056_g352_i0	9595	GO:0004672;GO:0008150;GO:0005524;GO:0005506;GO:0000302;GO:0031491;GO:0016310;GO:2000331;GO:0032981;GO:0016301;GO:0016740;GO:0048038;GO:0055085;GO:0051536;GO:0008340;GO:0050136;GO:0016655;GO:0008137;GO:0003954;GO:0015990;GO:0055114;GO:0006120;GO:0016491;GO:0006325;GO:0002121;GO:0005515;GO:0051539;GO:0006468;GO:0008270;GO:0030976;GO:0002020;GO:0006281;GO:0016779;GO:0009060;GO:0046872	9595:1,9606:1,9601:1,9598:1,9796:0.988,9940:0.988,252305:0.988,13616:0.988,9913:0.988,9646:0.988,109478:0.988,452646:0.988,639283:0.988,9823:0.988,9615:0.988,246437:0.988,225400:0.988,9544:0.988,9402:0.988,9541:0.988,9483:0.988,59463:0.988,1215343:0.988,9669:0.988,72004:0.988,7868:0.976,292414:0.976,1220535:0.976,666684:0.976,1397666:0.976,883079:0.976,391616:0.976,1231392:0.976,349101:0.976,266779:0.976,883078:0.976,864069:0.976,1094491:0.976,883080:0.976,1429916:0.976,246200:0.976,1367847:0.976,349102:0.976,323098:0.976,709797:0.976,363754:0.976,89187:0.976,685782:0.976,391626:0.976,402881:0.976,311403:0.976,1094492:0.976,290400:0.976,545617:0.976,314262:0.976,515256:0.976,504832:0.976,316058:0.976,990285:0.963,335659:0.963,360095:0.963,1125847:0.963,687861:0.963,258594:0.963,1230476:0.963,744980:0.963,283165:0.963,411684:0.963,1094552:0.963,1390361:0.963,311402:0.963,1094557:0.963,634504:0.963,391937:0.963,319017:0.963,1125979:0.963,1094564:0.963,1094755:0.963,314253:0.963,316057:0.963,1094496:0.963,652103:0.963,1211777:0.963,1144343:0.963,395492:0.963,287752:0.963,1094562:0.963,1094502:0.963,754522:0.963,439375:0.963,1094560:0.963,1402976:0.963,1245469:0.963,1189611:0.963,1094489:0.963,244592:0.963,382640:0.963,266834:0.963,283166:0.963,1094555:0.963,366394:0.963,991905:0.963,398580:0.963,1082931:0.963,319003:0.963,1416753:0.963,551947:0.963,1094553:0.963,224911:0.963,696125:0.963,216596:0.963,395491:0.963,1107882:0.963,1144312:0.963,114615:0.963,551936:0.963,1156935:0.963,1094556:0.963,288000:0.963,1144344:0.963,1094563:0.963,1231190:0.963,348824:0.963,1094551:0.963,1397530:0.963,483179:0.963,430066:0.963,388739:0.951,9031:0.976,8469:0.976,1144314:0.951,10090:0.976,439497:0.951,8355:0.976,9685:0.976,10181:0.976,323097:0.951,59894:0.976,347834:0.951,9305:0.976,8364:0.976,9103:0.976,8400:0.976,7739:0.976,491916:0.951,30611:0.976,8637:0.976,35024:0.976,1094558:0.976,10029:0.976,8839:0.976,43179:0.976,10116:0.976,59729:0.976,999552:0.951	GO:0004672[1.0];GO:0008150[1.0];GO:0005524[1.0];GO:0005506[1.0];GO:0000302[1.0];GO:0031491[1.0];GO:0016310[1.0];GO:2000331[1.0];GO:0032981[1.0];GO:0016301[1.0];GO:0016740[1.0];GO:0048038[1.0];GO:0055085[1.0];GO:0051536[1.0];GO:0008340[1.0];GO:0050136[1.0];GO:0016655[1.0];GO:0008137[1.0];GO:0003954[1.0];GO:0015990[1.0];GO:0055114[1.0];GO:0006120[1.0];GO:0016491[1.0];GO:0006325[1.0];GO:0002121[1.0];GO:0005515[1.0];GO:0051539[1.0];GO:0006468[1.0];GO:0008270[1.0];GO:0030976[1.0];GO:0002020[1.0];GO:0006281[1.0];GO:0016779[1.0];GO:0009060[1.0];GO:0046872[1.0]	0	0	0	0	0	0	0	0	0	250	Gorilla gorilla gorilla	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	Q0MQH9	1.1e-41
NODE_359_length_249_cov_1.772727_g354_i0	9606	GO:0097091;GO:0008150;GO:0048790;GO:0005509;GO:0030073;GO:0017157;GO:0007010;GO:0005544;GO:0007416;GO:0016079;GO:0005522;GO:0099526;GO:0001222;GO:0019933;GO:0035418;GO:0098882;GO:0005515;GO:0016080;GO:0046872	9606:0.988,9595:0.976,9796:0.976,9544:0.976,43179:0.976,9541:0.976,9646:0.976,9823:0.976,9685:0.976,9598:0.976	GO:0097091[1.0];GO:0008150[1.0];GO:0048790[1.0];GO:0005509[1.0];GO:0030073[1.0];GO:0017157[1.0];GO:0007010[1.0];GO:0005544[1.0];GO:0007416[1.0];GO:0016079[1.0];GO:0005522[1.0];GO:0099526[1.0];GO:0001222[1.0];GO:0019933[1.0];GO:0035418[1.0];GO:0098882[1.0];GO:0005515[1.0];GO:0016080[1.0];GO:0046872[1.0]	0	0	0	0	0	0	0	0	0	249	Homo sapiens	Protein piccolo	Q9Y6V0	1.8e-31
NODE_360_length_249_cov_0.886364_g355_i0	9595	GO:0008233;GO:0000973;GO:0015031;GO:0006606;GO:0003677;GO:0006913;GO:0006260;GO:0051028;GO:0008236;GO:0051292;GO:0034398;GO:0008139;GO:0005215;GO:0003723;GO:0006405;GO:1903508;GO:1990841;GO:0003729;GO:0006999;GO:0043565;GO:0016787;GO:0005515;GO:0042277;GO:0016032;GO:0006508;GO:0017056;GO:0006406;GO:0006355;GO:0048026;GO:0003713	9595:1,61853:1,9544:1,9606:1,9601:1,9598:1	GO:0008233[1.0];GO:0000973[1.0];GO:0015031[1.0];GO:0006606[1.0];GO:0003677[1.0];GO:0006913[1.0];GO:0006260[1.0];GO:0051028[1.0];GO:0008236[1.0];GO:0051292[1.0];GO:0034398[1.0];GO:0008139[1.0];GO:0005215[1.0];GO:0003723[1.0];GO:0006405[1.0];GO:1903508[1.0];GO:1990841[1.0];GO:0003729[1.0];GO:0006999[1.0];GO:0043565[1.0];GO:0016787[1.0];GO:0005515[1.0];GO:0042277[1.0];GO:0016032[1.0];GO:0006508[1.0];GO:0017056[1.0];GO:0006406[1.0];GO:0006355[1.0];GO:0048026[1.0];GO:0003713[1.0]	0	0	0	0	0	0	0	0	0	249	Gorilla gorilla gorilla	Nuclear pore complex protein Nup98-Nup96	P52948	1.4e-33
NODE_361_length_249_cov_0.886364_g356_i0	83333	GO:0006974	83333:1	GO:0006974[1.0]	0	0	0	0	0	0	0	0	0	249	Escherichia coli K-12	Uncharacterized protein YhcF	P45422	3.7e-37
NODE_362_length_249_cov_0.880682_g357_i0	9606	GO:0034453;GO:0008017;GO:0005515	9606:0.985	GO:0034453[1.0];GO:0008017[1.0];GO:0005515[1.0]	0	0	0	0	0	0	0	0	0	249	Homo sapiens	Centrosome-associated protein 350	Q5VT06	2.8e-29
NODE_363_length_249_cov_0.880682_g358_i0	10141	GO:0071044;GO:0097428;GO:0016740;GO:0003723;GO:1990074;GO:0051536;GO:0050265;GO:0010526;GO:0031054;GO:0003676;GO:0005198;GO:0031123;GO:0005515;GO:0010586;GO:0071076;GO:0001556;GO:0035198;GO:0000289;GO:0008270;GO:0070569;GO:0016779;GO:0046872	10141:1,9595:1,9940:1,9606:1,9402:1,9541:1,9483:1,61853:1,9913:1,30611:1,10181:1,72004:1,9796:1,9544:1,9823:1,9598:1,419612:0.988,9685:0.988	GO:0071044[1.0];GO:0097428[1.0];GO:0016740[1.0];GO:0003723[1.0];GO:1990074[1.0];GO:0051536[1.0];GO:0050265[1.0];GO:0010526[1.0];GO:0031054[1.0];GO:0003676[1.0];GO:0005198[1.0];GO:0031123[1.0];GO:0005515[1.0];GO:0010586[1.0];GO:0071076[1.0];GO:0001556[1.0];GO:0035198[1.0];GO:0000289[1.0];GO:0008270[1.0];GO:0070569[1.0];GO:0016779[1.0];GO:0046872[1.0]	0	0	0	0	0	0	0	0	0	249	Cavia porcellus	Terminal uridylyltransferase 7	Q5VYS8	3.1e-44
NODE_364_length_249_cov_0.863636_g359_i0	9598	GO:0043392;GO:0097202;GO:0000122;GO:0010506;GO:0001078;GO:0003690;GO:0045892;GO:0032731;GO:0042771;GO:0042149;GO:0045071;GO:0000978;GO:0071479;GO:0045944;GO:0072332;GO:0051607;GO:0008134;GO:0002218;GO:2000117;GO:0045824;GO:0040029;GO:0030224	9598:0.917	GO:0043392[1.0];GO:0097202[1.0];GO:0000122[1.0];GO:0010506[1.0];GO:0001078[1.0];GO:0003690[1.0];GO:0045892[1.0];GO:0032731[1.0];GO:0042771[1.0];GO:0042149[1.0];GO:0045071[1.0];GO:0000978[1.0];GO:0071479[1.0];GO:0045944[1.0];GO:0072332[1.0];GO:0051607[1.0];GO:0008134[1.0];GO:0002218[1.0];GO:2000117[1.0];GO:0045824[1.0];GO:0040029[1.0];GO:0030224[1.0]	0	0	0	0	0	0	0	0	0	249	Pan troglodytes	Interferon gamma inducible protein 16	K7AH15	3.7e-13
NODE_365_length_248_cov_1.577143_g360_i0	7220	GO:0102953;GO:0016740;GO:0036374;GO:0006751;GO:0016746;GO:0103068;GO:0006508	7220:0.385	GO:0102953[1.0];GO:0016740[1.0];GO:0036374[1.0];GO:0006751[1.0];GO:0016746[1.0];GO:0103068[1.0];GO:0006508[1.0]	0	0	0	0	0	0	0	0	0	248	Drosophila erecta	Uncharacterized protein, isoform A	B3NW90	7.9e+00
NODE_366_length_248_cov_0.885714_g361_i0	883156	GO:0003735;GO:0003723;GO:0019843;GO:0006412	883156:0.951	GO:0003735[1.0];GO:0003723[1.0];GO:0019843[1.0];GO:0006412[1.0]	0	0	0	0	0	0	0	0	0	248	Veillonella seminalis ACS-216-V-Col6b	30S ribosomal protein S14	K9D339	3.1e-36
